rounds\state,1,3,9,13,15
1,1,3,9,13,15
5,1,3,9,13,15
12,1,3,9,13,15
19,1,3,9,13,15
26,1,3,9,13,15
30,1,3,9,13,15
32,1,3,9,13,15
40,1,3,9,13,15
9,1,3,9,13,15
10,1,3,9,13,15
12,1,3,9,13,15
23,1,3,9,13,15
24,1,3,9,13,15
35,1,3,9,13,15
37,1,3,9,13,15
38,1,3,9,13,15
14,1,3,9,13,15
24,1,3,9,13,15
27,1,3,9,13,15
30,1,3,9,13,15
33,1,3,9,13,15
34,1,3,9,13,15
35,1,3,9,13,15
36,1,3,9,13,15
6,1,3,9,13,15
12,1,3,9,13,15
16,1,3,9,13,15
18,1,3,9,13,15
19,1,3,9,13,15
34,1,3,9,13,15
35,1,3,9,13,15
40,1,3,9,13,15
7,1,3,9,13,15
15,1,3,9,13,15
20,1,3,9,13,15
23,1,3,9,13,15
30,1,3,9,13,15
31,1,3,9,13,15
35,1,3,9,13,15
36,1,3,9,13,15
12,1,3,9,13,15
13,1,3,9,13,15
15,1,3,9,13,15
16,1,3,9,13,15
18,1,3,9,13,15
35,1,3,9,13,15
37,1,3,9,13,15
38,1,3,9,13,15
3,1,3,9,13,15
4,1,3,9,13,15
8,1,3,9,13,15
11,1,3,9,13,15
26,1,3,9,13,15
36,1,3,9,13,15
39,1,3,9,13,15
40,1,3,9,13,15
9,1,3,9,13,15
12,1,3,9,13,15
16,1,3,9,13,15
21,1,3,9,13,15
23,1,3,9,13,15
26,1,3,9,13,15
30,1,3,9,13,15
34,1,3,9,13,15
11,1,3,9,13,15
12,1,3,9,13,15
15,1,3,9,13,15
16,1,3,9,13,15
22,1,3,9,13,15
32,1,3,9,13,15
34,1,3,9,13,15
37,1,3,9,13,15
6,1,3,9,13,15
8,1,3,9,13,15
13,1,3,9,13,15
15,1,3,9,13,15
17,1,3,9,13,15
28,1,3,9,13,15
30,1,3,9,13,15
32,1,3,9,13,15
